25.000000 8047.8758 9721.9189 9772.3874 9692.9104
25.100000 8113.2795 9800.8520 9851.7305 9772.4024
25.200000 8178.5586 9879.6310 9930.9187 9851.7456
25.300000 8243.7082 9958.2500 10009.9460 9930.9339
25.400000 8308.7234 10036.7030 10088.8064 10009.9613
25.500000 8373.5993 10114.9843 10167.4942 10088.8218
25.600000 8438.3312 10193.0881 10246.0036 10167.5097
25.700000 8502.9144 10271.0089 10324.3290 10246.0193
25.800000 8567.3444 10348.7412 10402.4649 10324.3448
25.900000 8631.6167 10426.2795 10480.4059 10402.4808
26.000000 8695.7268 10503.6187 10558.1466 10480.4219
26.100000 8759.6704 10580.7535 10635.6819 10558.1628
26.200000 8823.4433 10657.6788 10713.0066 10635.6981
26.300000 8887.0413 10734.3896 10790.1157 10713.0229
26.400000 8950.4604 10810.8811 10867.0042 10790.1321
26.500000 9013.6965 10887.1484 10943.6675 10867.0208
26.600000 9076.7457 10963.1869 11020.1007 10943.6842
26.700000 9139.6042 11038.9919 11096.2992 11020.1175
26.800000 9202.2682 11114.5591 11172.2586 11096.3162
26.900000 9264.7340 11189.8839 11247.9745 11172.2757
27.000000 9326.9981 11264.9622 11323.4424 11247.9917
27.100000 9389.0570 11339.7896 11398.6582 11323.4597
27.200000 9450.9072 11414.3621 11473.6178 11398.6756
27.300000 9512.5453 11488.6758 11548.3171 11473.6353
27.400000 9573.9682 11562.7266 11622.7523 11548.3348
27.500000 9635.1725 11636.5108 11696.9194 11622.7700
27.600000 9696.1552 11710.0247 11770.8148 11696.9373
27.700000 9756.9133 11783.2646 11844.4348 11770.8328
27.800000 9817.4437 11856.2270 11917.7758 11844.4529
27.900000 9877.7436 11928.9085 11990.8345 11917.7941
28.000000 9937.8103 12001.3058 12063.6074 11990.8528
28.100000 9997.6408 12073.4155 12136.0913 12063.6259
28.200000 10057.2327 12145.2345 12208.2830 12136.1099
28.300000 10116.5833 12216.7598 12280.1794 12208.3017
28.400000 10175.6901 12287.9884 12351.7776 12280.1982
28.500000 10234.5507 12358.9173 12423.0745 12351.7964
28.600000 10293.1627 12429.5439 12494.0674 12423.0935
28.700000 10351.5238 12499.8652 12564.7537 12494.0865
28.800000 10409.6319 12569.8788 12635.1305 12564.7728
28.900000 10467.4847 12639.5821 12705.1954 12635.1498
29.000000 10525.0801 12708.9726 12774.9458 12705.2148
29.100000 10582.4163 12778.0479 12844.3795 12774.9653
29.200000 10639.4912 12846.8057 12913.4940 12844.3991
29.300000 10696.3029 12915.2439 12982.2872 12913.5137
29.400000 10752.8497 12983.3603 13050.7569 12982.3070
29.500000 10809.1298 13051.1528 13118.9011 13050.7769
29.600000 10865.1415 13118.6195 13186.7177 13118.9211
29.700000 10920.8833 13185.7584 13254.2049 13186.7379
29.800000 10976.3535 13252.5678 13321.3609 13254.2252
29.900000 11031.5508 13319.0459 13388.1838 13321.3812
30.000000 11086.4737 13385.1911 13454.6720 13388.2042
30.100000 11141.1208 13451.0017 13520.8239 13454.6925
30.200000 11195.4908 13516.4762 13586.6380 13520.8446
30.300000 11249.5825 13581.6132 13652.1129 13586.6588
30.400000 11303.3948 13646.4113 13717.2470 13652.1337
30.500000 11356.9264 13710.8692 13782.0393 13717.2680
30.600000 11410.1764 13774.9857 13846.4883 13782.0603
30.700000 11463.1438 13838.7596 13910.5929 13846.5094
30.800000 11515.8276 13902.1898 13974.3520 13910.6141
30.900000 11568.2268 13965.2753 14037.7646 13974.3733
31.000000 11620.3408 14028.0150 14100.8297 14037.7860
31.100000 11672.1686 14090.4082 14163.5464 14100.8512
31.200000 11723.7096 14152.4539 14225.9139 14163.5680
31.300000 11774.9631 14214.1514 14287.9313 14225.9356
31.400000 11825.9284 14275.4999 14349.5980 14287.9531
31.500000 11876.6050 14336.4989 14410.9132 14349.6199
31.600000 11926.9924 14397.1477 14471.8765 14410.9352
31.700000 11977.0900 14457.4458 14532.4872 14471.8986
31.800000 12026.8976 14517.3927 14592.7449 14532.5094
31.900000 12076.4145 14576.9880 14652.6492 14592.7672
32.000000 12125.6407 14636.2313 14712.1997 14652.6716
32.100000 12174.5757 14695.1223 14771.3960 14712.2222
32.200000 12223.2192 14753.6607 14830.2380 14771.4186
32.300000 12271.5712 14811.8465 14888.7254 14830.2607
32.400000 12319.6315 14869.6793 14946.8581 14888.7482
32.500000 12367.3999 14927.1591 15004.6359 14946.8809
32.600000 12414.8764 14984.2859 15062.0588 15004.6588
32.700000 12462.0609 15041.0596 15119.1269 15062.0819
32.800000 12508.9534 15097.4803 15175.8401 15119.1500
32.900000 12555.5541 15153.5482 15232.1986 15175.8633
33.000000 12601.8630 15209.2632 15288.2025 15232.2219
33.100000 12647.8801 15264.6257 15343.8520 15288.2259
33.200000 12693.6058 15319.6359 15399.1474 15343.8755
33.300000 12739.0402 15374.2940 15454.0888 15399.1709
33.400000 12784.1834 15428.6003 15508.6767 15454.1124
33.500000 12829.0359 15482.5553 15562.9113 15508.7004
33.600000 12873.5979 15536.1593 15616.7932 15562.9351
33.700000 12917.8697 15589.4127 15670.3226 15616.8170
33.800000 12961.8518 15642.3161 15723.5002 15670.3466
33.900000 13005.5445 15694.8699 15776.3265 15723.5243
34.000000 13048.9483 15747.0748 15828.8020 15776.3506
34.100000 13092.0635 15798.9312 15880.9272 15828.8261
34.200000 13134.8909 15850.4399 15932.7029 15880.9515
34.300000 13177.4308 15901.6016 15984.1298 15932.7273
34.400000 13219.6838 15952.4168 16035.2084 15984.1542
34.500000 13261.6505 16002.8864 16085.9396 16035.2329
34.600000 13303.3316 16053.0111 16136.3241 16085.9642
34.700000 13344.7276 16102.7918 16186.3628 16136.3488
34.800000 13385.8392 16152.2292 16236.0564 16186.3875
34.900000 13426.6672 16201.3241 16285.4058 16236.0812
35.000000 13467.2122 16250.0776 16334.4120 16285.4307
35.100000 13507.4750 16298.4906 16383.0758 16334.4370
35.200000 13547.4564 16346.5638 16431.3983 16383.1009
35.300000 13587.1571 16394.2985 16479.3803 16431.4234
35.400000 13626.5780 16441.6955 16527.0230 16479.4055
35.500000 13665.7198 16488.7558 16574.3272 16527.0482
35.600000 13704.5835 16535.4806 16621.2942 16574.3526
35.700000 13743.1699 16581.8710 16667.9249 16621.3196
35.800000 13781.4800 16627.9279 16714.2206 16667.9504
35.900000 13819.5146 16673.6526 16760.1822 16714.2461
36.000000 13857.2746 16719.0462 16805.8111 16760.2079
36.100000 13894.7611 16764.1099 16851.1083 16805.8368
36.200000 13931.9750 16808.8448 16896.0750 16851.1340
36.300000 13968.9173 16853.2522 16940.7126 16896.1009
36.400000 14005.5890 16897.3333 16985.0221 16940.7385
36.500000 14041.9911 16941.0894 17029.0050 16985.0481
36.600000 14078.1247 16984.5217 17072.6624 17029.0310
36.700000 14113.9907 17027.6316 17115.9957 17072.6885
36.800000 14149.5904 17070.4203 17159.0061 17116.0218
36.900000 14184.9248 17112.8892 17201.6951 17159.0323
37.000000 14219.9949 17155.0395 17244.0639 17201.7213
37.100000 14254.8020 17196.8728 17286.1139 17244.0902
37.200000 14289.3470 17238.3903 17327.8466 17286.1403
37.300000 14323.6312 17279.5934 17369.2632 17327.8730
37.400000 14357.6557 17320.4836 17410.3653 17369.2897
37.500000 14391.4217 17361.0623 17451.1542 17410.3919
37.600000 14424.9303 17401.3308 17491.6314 17451.1809
37.700000 14458.1827 17441.2907 17531.7983 17491.6581
37.800000 14491.1802 17480.9433 17571.6564 17531.8251
37.900000 14523.9239 17520.2902 17611.2072 17571.6833
38.000000 14556.4150 17559.3329 17650.4522 17611.2342
38.100000 14588.6548 17598.0728 17689.3928 17650.4792
38.200000 14620.6445 17636.5114 17728.0306 17689.4198
38.300000 14652.3854 17674.6502 17766.3671 17728.0577
38.400000 14683.8786 17712.4908 17804.4038 17766.3942
38.500000 14715.1255 17750.0347 17842.1422 17804.4310
38.600000 14746.1274 17787.2835 17879.5839 17842.1695
38.700000 14776.8854 17824.2386 17916.7305 17879.6112
38.800000 14807.4009 17860.9016 17953.5835 17916.7579
38.900000 14837.6751 17897.2741 17990.1445 17953.6109
39.000000 14867.7094 17933.3577 18026.4150 17990.1720
39.100000 14897.5050 17969.1539 18062.3967 18026.4425
39.200000 14927.0633 18004.6643 18098.0911 18062.4243
39.300000 14956.3856 18039.8905 18133.4998 18098.1187
39.400000 14985.4731 18074.8341 18168.6245 18133.5275
39.500000 15014.3271 18109.4967 18203.4666 18168.6522
39.600000 15042.9491 18143.8798 18238.0279 18203.4944
39.700000 15071.3403 18177.9852 18272.3100 18238.0558
39.800000 15099.5021 18211.8143 18306.3144 18272.3379
39.900000 15127.4357 18245.3689 18340.0429 18306.3424
40.000000 15155.1426 18278.6505 18373.4969 18340.0709
40.100000 15182.6240 18311.6608 18406.6782 18373.5250
40.200000 15209.8813 18344.4013 18439.5883 18406.7063
40.300000 15236.9159 18376.8737 18472.2290 18439.6165
40.400000 15263.7290 18409.0796 18504.6018 18472.2572
40.500000 15290.3220 18441.0207 18536.7084 18504.6301
40.600000 15316.6964 18472.6986 18568.5503 18536.7367
40.700000 15342.8533 18504.1149 18600.1294 18568.5787
40.800000 15368.7941 18535.2712 18631.4471 18600.1578
40.900000 15394.5203 18566.1691 18662.5052 18631.4756
41.000000 15420.0332 18596.8104 18693.3052 18662.5337
41.100000 15445.3340 18627.1966 18723.8488 18693.3337
41.200000 15470.4242 18657.3294 18754.1377 18723.8774
41.300000 15495.3051 18687.2103 18784.1735 18754.1663
41.400000 15519.9780 18716.8411 18813.9578 18784.2022
41.500000 15544.4444 18746.2234 18843.4922 18813.9865
41.600000 15568.7055 18775.3587 18872.7785 18843.5210
41.700000 15592.7626 18804.2487 18901.8182 18872.8073
41.800000 15616.6172 18832.8951 18930.6129 18901.8471
41.900000 15640.2706 18861.2994 18959.1644 18930.6419
42.000000 15663.7241 18889.4633 18987.4742 18959.1934
42.100000 15686.9790 18917.3884 19015.5440 18987.5032
42.200000 15710.0368 18945.0762 19043.3753 19015.5730
42.300000 15732.8986 18972.5286 19070.9698 19043.4044
42.400000 15755.5660 18999.7469 19098.3292 19070.9990
42.500000 15778.0401 19026.7329 19125.4550 19098.3584
42.600000 15800.3223 19053.4881 19152.3488 19125.4842
42.700000 15822.4140 19080.0142 19179.0123 19152.3781
42.800000 15844.3164 19106.3127 19205.4471 19179.0416
42.900000 15866.0309 19132.3853 19231.6547 19205.4764
43.000000 15887.5588 19158.2334 19257.6368 19231.6841
43.100000 15908.9015 19183.8588 19283.3949 19257.6662
43.200000 15930.0601 19209.2630 19308.9307 19283.4244
43.300000 15951.0361 19234.4475 19334.2457 19308.9602
43.400000 15971.8307 19259.4140 19359.3415 19334.2752
43.500000 15992.4452 19284.1640 19384.2197 19359.3711
43.600000 16012.8810 19308.6990 19408.8818 19384.2493
43.700000 16033.1393 19333.0207 19433.3295 19408.9115
43.800000 16053.2214 19357.1305 19457.5642 19433.3592
43.900000 16073.1285 19381.0301 19481.5876 19457.5940
44.000000 16092.8621 19404.7209 19505.4012 19481.6174
44.100000 16112.4232 19428.2046 19529.0064 19505.4310
